"Paper_title"	"Paper_author"	"Data_extraction_method"	"Sel_coeff"	"Error_new"	"Sel_temp"	"Assay_temp"	"Rel_assay_temp"	"Abs_rel_assay_temp"	"Sign"	"No_of_Gen"	"Recombination"	"Type_Gen_var"	"Anc_vs_Control"	"Study_ID"	"Curve_ID"	"Genus"	"Species"	"Scientific_name"
"225"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.015249238	0.013169796	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"85"	"Escherichia"	"coli"	"Escherichia coli"
"226"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.009704061	0.011090355	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"86"	"Escherichia"	"coli"	"Escherichia coli"
"227"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.01732868	0.013862944	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"87"	"Escherichia"	"coli"	"Escherichia coli"
"228"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.011090355	0.021487563	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"88"	"Escherichia"	"coli"	"Escherichia coli"
"229"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.012476649	0.007624619	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"89"	"Escherichia"	"coli"	"Escherichia coli"
"230"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.007624619	0.013862944	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"90"	"Escherichia"	"coli"	"Escherichia coli"
"231"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.00485203	0.004158883	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"91"	"Escherichia"	"coli"	"Escherichia coli"
"232"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.005545177	0.013169796	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"92"	"Escherichia"	"coli"	"Escherichia coli"
"233"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.022873857	0.003465736	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"93"	"Escherichia"	"coli"	"Escherichia coli"
"234"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.045054567	0.002772589	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"94"	"Escherichia"	"coli"	"Escherichia coli"
"235"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.032577917	0.006238325	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"95"	"Escherichia"	"coli"	"Escherichia coli"
"236"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.03188477	0.010397208	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"96"	"Escherichia"	"coli"	"Escherichia coli"
"237"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.01732868	0.030498476	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"97"	"Escherichia"	"coli"	"Escherichia coli"
"238"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.060303805	0.010397208	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"98"	"Escherichia"	"coli"	"Escherichia coli"
"239"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.020794415	0.01732868	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"99"	"Escherichia"	"coli"	"Escherichia coli"
"240"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.002079442	0.008317766	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"100"	"Escherichia"	"coli"	"Escherichia coli"
"241"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.006931472	0.006931472	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"101"	"Escherichia"	"coli"	"Escherichia coli"
"242"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.036043653	0.008317766	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"102"	"Escherichia"	"coli"	"Escherichia coli"
"243"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.013862944	0.036736801	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"103"	"Escherichia"	"coli"	"Escherichia coli"
"244"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.056144922	0.002772589	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"104"	"Escherichia"	"coli"	"Escherichia coli"
"245"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.010397208	0.011783502	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"105"	"Escherichia"	"coli"	"Escherichia coli"
"246"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.00485203	0.011783502	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"106"	"Escherichia"	"coli"	"Escherichia coli"
"247"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.050599744	0.005545177	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"108"	"Escherichia"	"coli"	"Escherichia coli"
"248"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.007624619	0.011783502	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"109"	"Escherichia"	"coli"	"Escherichia coli"
"249"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.023567004	0.016635532	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"110"	"Escherichia"	"coli"	"Escherichia coli"
"250"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.016635532	0.021487563	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"111"	"Escherichia"	"coli"	"Escherichia coli"
"251"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.030498476	0.006238325	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"112"	"Escherichia"	"coli"	"Escherichia coli"
"252"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.028419034	0.022873857	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"113"	"Escherichia"	"coli"	"Escherichia coli"
"253"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	-0.022873857	0.020101268	42.2	37	-5.2	5.2	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"114"	"Escherichia"	"coli"	"Escherichia coli"
"254"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.283497197	0.016635532	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"1"	"Escherichia"	"coli"	"Escherichia coli"
"255"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.335483235	0.042975125	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"2"	"Escherichia"	"coli"	"Escherichia coli"
"256"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.178138825	0.045054567	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"3"	"Escherichia"	"coli"	"Escherichia coli"
"257"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.226659128	0.054758627	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"4"	"Escherichia"	"coli"	"Escherichia coli"
"258"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.387469274	0.075553043	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"5"	"Escherichia"	"coli"	"Escherichia coli"
"259"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.366674859	0.037429948	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"6"	"Escherichia"	"coli"	"Escherichia coli"
"260"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.36390227	0.02218071	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"7"	"Escherichia"	"coli"	"Escherichia coli"
"261"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.327165469	0.035350506	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"8"	"Escherichia"	"coli"	"Escherichia coli"
"262"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.462329169	0.049906597	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"9"	"Escherichia"	"coli"	"Escherichia coli"
"263"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.169127912	0.02218071	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"10"	"Escherichia"	"coli"	"Escherichia coli"
"264"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.223886539	0.033271065	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"11"	"Escherichia"	"coli"	"Escherichia coli"
"265"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.392321304	0.05406548	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"12"	"Escherichia"	"coli"	"Escherichia coli"
"266"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.41796775	0.062383246	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"13"	"Escherichia"	"coli"	"Escherichia coli"
"267"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.345880443	0.048520303	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"14"	"Escherichia"	"coli"	"Escherichia coli"
"268"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.188536033	0.048520303	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"15"	"Escherichia"	"coli"	"Escherichia coli"
"269"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.318847703	0.030498476	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"16"	"Escherichia"	"coli"	"Escherichia coli"
"270"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.388855568	0.072087307	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"17"	"Escherichia"	"coli"	"Escherichia coli"
"271"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.192694916	0.036736801	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"18"	"Escherichia"	"coli"	"Escherichia coli"
"272"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.331324352	0.081791367	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"19"	"Escherichia"	"coli"	"Escherichia coli"
"273"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.225272834	0.029112182	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"20"	"Escherichia"	"coli"	"Escherichia coli"
"274"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.089415986	0.024260151	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"21"	"Escherichia"	"coli"	"Escherichia coli"
"275"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.395093893	0.046440861	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"22"	"Escherichia"	"coli"	"Escherichia coli"
"276"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.127539081	0.026339593	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"23"	"Escherichia"	"coli"	"Escherichia coli"
"277"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.348653032	0.025646446	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"24"	"Escherichia"	"coli"	"Escherichia coli"
"278"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.168434765	0.040202536	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"25"	"Escherichia"	"coli"	"Escherichia coli"
"279"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.348653032	0.057531216	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"26"	"Escherichia"	"coli"	"Escherichia coli"
"280"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.22873857	0.033964212	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"27"	"Escherichia"	"coli"	"Escherichia coli"
"281"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.201012682	0.029112182	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"28"	"Escherichia"	"coli"	"Escherichia coli"
"282"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.278645167	0.024953299	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"29"	"Escherichia"	"coli"	"Escherichia coli"
"283"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.353505062	0.040895684	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"30"	"Escherichia"	"coli"	"Escherichia coli"
"284"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.327858616	0.042975125	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"31"	"Escherichia"	"coli"	"Escherichia coli"
"285"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.334790088	0.037429948	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"32"	"Escherichia"	"coli"	"Escherichia coli"
"286"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.302905318	0.047134008	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"33"	"Escherichia"	"coli"	"Escherichia coli"
"287"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.255078162	0.025646446	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"34"	"Escherichia"	"coli"	"Escherichia coli"
"288"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.212103037	0.042281978	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"35"	"Escherichia"	"coli"	"Escherichia coli"
"289"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.388855568	0.036736801	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"36"	"Escherichia"	"coli"	"Escherichia coli"
"290"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.343801002	0.033271065	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"37"	"Escherichia"	"coli"	"Escherichia coli"
"291"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.357663945	0.05406548	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"38"	"Escherichia"	"coli"	"Escherichia coli"
"292"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.203092124	0.042281978	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"39"	"Escherichia"	"coli"	"Escherichia coli"
"293"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.327858616	0.043668272	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"40"	"Escherichia"	"coli"	"Escherichia coli"
"294"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.378458361	0.053372333	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"41"	"Escherichia"	"coli"	"Escherichia coli"
"295"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.20655786	0.045054567	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"42"	"Escherichia"	"coli"	"Escherichia coli"
"296"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.241908366	0.05406548	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"43"	"Escherichia"	"coli"	"Escherichia coli"
"297"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.28765608	0.036736801	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"44"	"Escherichia"	"coli"	"Escherichia coli"
"298"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.066542129	0.029805329	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"45"	"Escherichia"	"coli"	"Escherichia coli"
"299"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.266168517	0.054758627	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"46"	"Escherichia"	"coli"	"Escherichia coli"
"300"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.2703274	0.063076393	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"47"	"Escherichia"	"coli"	"Escherichia coli"
"301"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.221113951	0.048520303	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"48"	"Escherichia"	"coli"	"Escherichia coli"
"302"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.193388063	0.029805329	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"49"	"Escherichia"	"coli"	"Escherichia coli"
"303"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.290428669	0.063769541	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"50"	"Escherichia"	"coli"	"Escherichia coli"
"304"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.26547537	0.045747714	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"51"	"Escherichia"	"coli"	"Escherichia coli"
"305"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.192001769	0.029805329	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"52"	"Escherichia"	"coli"	"Escherichia coli"
"306"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.371526889	0.074166748	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"53"	"Escherichia"	"coli"	"Escherichia coli"
"307"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.343107854	0.050599744	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"54"	"Escherichia"	"coli"	"Escherichia coli"
"308"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.280724608	0.036043653	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"55"	"Escherichia"	"coli"	"Escherichia coli"
"309"	"Different tradeoffs result from alternate genetic adaptations to a common environment"	"(Rodriguez-Verdugo et al., 2014)	"	"Supplementary information"	0.298053288	0.040895684	42.2	42.2	0	0	"high"	2000	"no"	"denovo"	"Anc"	"Rodriguez_Verdugo_et_al_2014"	"56"	"Escherichia"	"coli"	"Escherichia coli"
